"pais"¬"estado us"¬"ciudad"¬"pais_corregido"¬"ciudad_corregido"¬"Clave"
"Usa"¬"Massachusetts"¬"Decline"¬"Estados Unidos"¬"Decline"¬"Usa|Massachusetts|Decline"
"USA"¬"Oregon"¬"Bend"¬"Estados Unidos"¬"Bend"¬"USA|Oregon|Bend"
"USA"¬"Arizona"¬"Phoenix "¬"Estados Unidos"¬"Phoenix"¬"USA|Arizona|Phoenix "
"United States "¬"New York"¬"New York"¬"Estados Unidos"¬" Nueva York"¬"United States |New York|New York"
"Usa"¬"Illinois"¬"Northbrook"¬"Estados Unidos"¬"Northbrook"¬"Usa|Illinois|Northbrook"
"USA"¬"Washington"¬"Lynnwood"¬"Estados Unidos"¬"Lynnwood"¬"USA|Washington|Lynnwood"
"UK (Northern Ireland)"¬¬"Belfast"¬"Reino Unido"¬" Belfast"¬"UK (Northern Ireland)||Belfast"
"UK for U.S. company"¬¬"NYC"¬"Reino Unido"¬"Nueva York"¬"UK for U.S. company||NYC"
"US"¬"California"¬"SF Bay Area"¬"Estados Unidos"¬"Sin validar"¬"US|California|SF Bay Area"
"U.S."¬"Minnesota"¬"Saint Paul"¬"Estados Unidos"¬"Sin validar"¬"U.S.|Minnesota|Saint Paul"
"USA"¬"California"¬"Pleasanton"¬"Estados Unidos"¬"Pleasanton"¬"USA|California|Pleasanton"
"USA"¬"Iowa"¬"Iowa City"¬"Estados Unidos"¬"Sin validar"¬"USA|Iowa|Iowa City"
"Us"¬"Michigan"¬"Sterling Heights "¬"Estados Unidos"¬"Sin validar"¬"Us|Michigan|Sterling Heights "
"Japan"¬¬"Tokyo"¬"Japón"¬" Tokio"¬"Japan||Tokyo"
"Ireland"¬¬"Remote"¬"Irlanda"¬"No determinada"¬"Ireland||Remote"
"United States "¬"Wisconsin"¬"Janesville "¬"Estados Unidos"¬"Janesville "¬"United States |Wisconsin|Janesville "
"U.S."¬"Connecticut"¬"New London"¬"Estados Unidos"¬"Sin validar"¬"U.S.|Connecticut|New London"
"United States"¬"Oregon"¬"Medford"¬"Estados Unidos"¬"Medford"¬"United States|Oregon|Medford"
"US"¬"Kansas"¬"Salina"¬"Estados Unidos"¬"Salina"¬"US|Kansas|Salina"
"USA"¬¬"Prefer not to say"¬"Estados Unidos"¬"No determinada"¬"USA||Prefer not to say"
"USA"¬"Washington"¬"Near Seattle"¬"Estados Unidos"¬"Sin validar"¬"USA|Washington|Near Seattle"
"United States "¬"Minnesota"¬"St Paul"¬"Estados Unidos"¬"Sin validar"¬"United States |Minnesota|St Paul"
"United States "¬"New York"¬"Watertown"¬"Estados Unidos"¬"Watertown"¬"United States |New York|Watertown"
"Canada"¬¬"Ottawa, ON"¬"Canadá"¬"Ottawa"¬"Canada||Ottawa, ON"
"United States"¬"Michigan"¬"Birmingham"¬"Estados Unidos"¬"Birmingham"¬"United States|Michigan|Birmingham"
"USA"¬"Massachusetts"¬"Hanover"¬"Estados Unidos"¬"Hanover"¬"USA|Massachusetts|Hanover"
"United States"¬"California"¬"SF"¬"Estados Unidos"¬"SF"¬"United States|California|SF"
"United States"¬"Massachusetts"¬"Remote "¬"Estados Unidos"¬"No determinada"¬"United States|Massachusetts|Remote "
"United States"¬"Illinois"¬"Greater Chicago Area"¬"Estados Unidos"¬"No determinada"¬"United States|Illinois|Greater Chicago Area"
"US"¬"West Virginia"¬"Remote Office"¬"Estados Unidos"¬"No determinada"¬"US|West Virginia|Remote Office"
"USA"¬"Tennessee"¬"Crossville"¬"Estados Unidos"¬"Crossville"¬"USA|Tennessee|Crossville"
"USA"¬"Indiana"¬"Greencastle"¬"Estados Unidos"¬"Greencastle"¬"USA|Indiana|Greencastle"
"USA"¬"Maryland"¬"Germantown"¬"Estados Unidos"¬"Germantown"¬"USA|Maryland|Germantown"
"Japan"¬¬"Okinawa"¬"Japón"¬"Okinawa"¬"Japan||Okinawa"
"USA"¬"Pennsylvania"¬"Easton"¬"Estados Unidos"¬"Easton"¬"USA|Pennsylvania|Easton"
"United States of America "¬"Florida"¬"Orlando, I work in United States at a Consulate for Mexican Government"¬"Estados Unidos"¬"Orlando"¬"United States of America |Florida|Orlando, I work in United States at a Consulate for Mexican Government"
"USA"¬"North Carolina"¬"Greensboro "¬"Estados Unidos"¬"Greensboro "¬"USA|North Carolina|Greensboro "
"USA "¬"Minnesota"¬"Plymouth"¬"Estados Unidos"¬"Plymouth"¬"USA |Minnesota|Plymouth"
" US"¬"Pennsylvania"¬"Philadelphia"¬"Estados Unidos"¬" Filadelfia"¬" US|Pennsylvania|Philadelphia"
"US"¬"New York"¬"Utica "¬"Estados Unidos"¬"Utica "¬"US|New York|Utica "
"U.S."¬"Oregon"¬"Eugene"¬"Estados Unidos"¬"Eugene"¬"U.S.|Oregon|Eugene"
"US"¬"Georgia"¬"Augusta"¬"Estados Unidos"¬"Augusta"¬"US|Georgia|Augusta"
"Unites states "¬"Texas"¬"San Antonio "¬"Estados Unidos"¬" San Antonio"¬"Unites states |Texas|San Antonio "
"US"¬"Texas"¬"Midland"¬"Estados Unidos"¬"Midland"¬"US|Texas|Midland"
"USA "¬"Maryland"¬"Bethesda"¬"Estados Unidos"¬"Bethesda"¬"USA |Maryland|Bethesda"
"Japan"¬¬"Hiroshima"¬"Japón"¬"Hiroshima"¬"Japan||Hiroshima"
"USA"¬"Pennsylvania"¬"Middletown "¬"Estados Unidos"¬"Middletown "¬"USA|Pennsylvania|Middletown "
"NZ"¬¬"Auckland"¬"Nueva Zelanda"¬" Auckland"¬"NZ||Auckland"
"US"¬"Massachusetts"¬"Provincetown "¬"Estados Unidos"¬"Provincetown "¬"US|Massachusetts|Provincetown "
"Ireland "¬¬"Dublin Ireland "¬"Irlanda"¬"Sin validar"¬"Ireland ||Dublin Ireland "
"United States"¬"Pennsylvania"¬"Media "¬"Estados Unidos"¬"Media "¬"United States|Pennsylvania|Media "
"Usa"¬"Colorado"¬"Loveland"¬"Estados Unidos"¬"Loveland"¬"Usa|Colorado|Loveland"
"United States"¬"Massachusetts"¬"Wellesley"¬"Estados Unidos"¬"Wellesley"¬"United States|Massachusetts|Wellesley"
"US"¬"South Dakota"¬"Yankton "¬"Estados Unidos"¬"Yankton "¬"US|South Dakota|Yankton "
"United States"¬"Florida"¬"Merrit Island"¬"Estados Unidos"¬"Sin validar"¬"United States|Florida|Merrit Island"
"USA"¬"North Carolina"¬"Research Triangle Park"¬"Estados Unidos"¬"Sin validar"¬"USA|North Carolina|Research Triangle Park"
"U.S.A."¬"Massachusetts"¬"Springfield"¬"Estados Unidos"¬"Springfield"¬"U.S.A.|Massachusetts|Springfield"
"Us "¬"Minnesota"¬"Faribault"¬"Estados Unidos"¬"Faribault"¬"Us |Minnesota|Faribault"
"United States"¬"Illinois"¬"greater Chicagoland"¬"Estados Unidos"¬"No determinada"¬"United States|Illinois|greater Chicagoland"
"US"¬"California"¬"South Lake Tahoe"¬"Estados Unidos"¬"Sin validar"¬"US|California|South Lake Tahoe"
"USA"¬"Florida"¬"Gainesville"¬"Estados Unidos"¬"Gainesville"¬"USA|Florida|Gainesville"
"United States"¬"Illinois"¬"Schaumburg"¬"Estados Unidos"¬"Schaumburg"¬"United States|Illinois|Schaumburg"
"Canada"¬¬"Plattsville"¬"Canadá"¬"Plattsville"¬"Canada||Plattsville"
"USA"¬"New York"¬"Albany "¬"Estados Unidos"¬"Albany"¬"USA|New York|Albany "
"USA"¬"Maryland"¬"Bethesda "¬"Estados Unidos"¬"Bethesda "¬"USA|Maryland|Bethesda "
"US"¬"Vermont"¬"Brattleboro"¬"Estados Unidos"¬"Brattleboro"¬"US|Vermont|Brattleboro"
"Us"¬"Maryland"¬"Baltimore "¬"Estados Unidos"¬" Baltimore"¬"Us|Maryland|Baltimore "
"USA"¬"Virginia"¬"Northern Virginia"¬"Estados Unidos"¬"Sin validar"¬"USA|Virginia|Northern Virginia"
"United States"¬"Illinois"¬"Chicago, IL"¬"Estados Unidos"¬"Chicago"¬"United States|Illinois|Chicago, IL"
"United States "¬"New Jersey"¬"Remote"¬"Estados Unidos"¬"No determinada"¬"United States |New Jersey|Remote"
"USA "¬"Massachusetts"¬"Newton"¬"Estados Unidos"¬"Newton"¬"USA |Massachusetts|Newton"
"USA"¬"Minnesota"¬"Shakopee"¬"Estados Unidos"¬"Shakopee"¬"USA|Minnesota|Shakopee"
"Canada"¬¬"London, Ontario"¬"Canadá"¬"Londres"¬"Canada||London, Ontario"
"USA"¬"Oregon"¬"Virtual"¬"Estados Unidos"¬"Virtual"¬"USA|Oregon|Virtual"
"US"¬"Alabama"¬"Tuscaloosa"¬"Estados Unidos"¬"Tuscaloosa"¬"US|Alabama|Tuscaloosa"
"Usa"¬"North Dakota"¬"Charlotte "¬"Estados Unidos"¬" Charlotte"¬"Usa|North Dakota|Charlotte "
"USA "¬"Hawaii"¬"Wailuku"¬"Estados Unidos"¬"Wailuku"¬"USA |Hawaii|Wailuku"
"United States"¬"Arkansas"¬"None"¬"Estados Unidos"¬"No determinada"¬"United States|Arkansas|None"
"Hong Kong "¬¬"Hong Kong "¬"Hong Kong"¬" Hong Kong"¬"Hong Kong ||Hong Kong "
"USA"¬"Wisconsin"¬"St. Croix Falls"¬"Estados Unidos"¬"Sin validar"¬"USA|Wisconsin|St. Croix Falls"
"United States"¬"Mississippi"¬"Oxford"¬"Estados Unidos"¬"Oxford"¬"United States|Mississippi|Oxford"
"Taiwan"¬¬"Taipei"¬"Taiwán"¬" Taipéi"¬"Taiwan||Taipei"
"U.S."¬"Colorado"¬"Denver CO"¬"Estados Unidos"¬"Sin validar"¬"U.S.|Colorado|Denver CO"
"United States"¬"Virginia"¬"McLean though I travel some"¬"Estados Unidos"¬"Sin validar"¬"United States|Virginia|McLean though I travel some"
"USA "¬"Texas"¬"Fort Hood "¬"Estados Unidos"¬"Sin validar"¬"USA |Texas|Fort Hood "
"USA"¬"Iowa"¬"Des Moines metro"¬"Estados Unidos"¬"Des Moines"¬"USA|Iowa|Des Moines metro"
"USA"¬"California"¬"Remotely"¬"Estados Unidos"¬"No determinada"¬"USA|California|Remotely"
"USA "¬"Maine"¬"South portland "¬"Estados Unidos"¬"Sin validar"¬"USA |Maine|South portland "
"New Zealand"¬¬"Regional"¬"Nueva Zelanda"¬"Regional"¬"New Zealand||Regional"
"Japan"¬¬"a small village in Okinawa prefecture (sorry, it's too identifying)"¬"Japón"¬"No determinada"¬"Japan||a small village in Okinawa prefecture (sorry, it's too identifying)"
"US"¬"West Virginia"¬"Martinsburg "¬"Estados Unidos"¬"Martinsburg "¬"US|West Virginia|Martinsburg "
"Canad"¬¬"Calgary"¬"Canadá"¬" Calgary"¬"Canad||Calgary"
"USA"¬"New York"¬"Pelham"¬"Estados Unidos"¬"Pelham"¬"USA|New York|Pelham"
"usa"¬"New Mexico"¬"Truth or Consequences"¬"Estados Unidos"¬"No determinada"¬"usa|New Mexico|Truth or Consequences"
"U.S."¬"Oregon"¬"Hillsboro "¬"Estados Unidos"¬"Hillsboro "¬"U.S.|Oregon|Hillsboro "
"United States "¬"Kansas"¬"Overland Park "¬"Estados Unidos"¬"Sin validar"¬"United States |Kansas|Overland Park "
"US"¬"Tennessee"¬"Nashville "¬"Estados Unidos"¬"Nashville"¬"US|Tennessee|Nashville "
"USA"¬"Indiana"¬"Oakbrook Terrace"¬"Estados Unidos"¬"Sin validar"¬"USA|Indiana|Oakbrook Terrace"
"usa"¬"California"¬"Dublin"¬"Estados Unidos"¬" Dublín"¬"usa|California|Dublin"
"Canada"¬¬"Vancouver, British Columbia"¬"Canadá"¬"British Columbia"¬"Canada||Vancouver, British Columbia"
"US"¬"Virginia"¬"Fairfax "¬"Estados Unidos"¬"Fairfax "¬"US|Virginia|Fairfax "
"Usa"¬"New Hampshire"¬"Merrimack"¬"Estados Unidos"¬"Merrimack"¬"Usa|New Hampshire|Merrimack"
"United States"¬"Iowa"¬"Central Iowa"¬"Estados Unidos"¬"Sin validar"¬"United States|Iowa|Central Iowa"
"USA"¬"Massachusetts"¬"Chelmsford"¬"Estados Unidos"¬"Chelmsford"¬"USA|Massachusetts|Chelmsford"
"USA"¬"Connecticut"¬"Monroe"¬"Estados Unidos"¬"Monroe"¬"USA|Connecticut|Monroe"
"USA"¬"Maryland"¬"Forest Hill"¬"Estados Unidos"¬"Sin validar"¬"USA|Maryland|Forest Hill"
"United States"¬"Iowa"¬"Eastern Iowa"¬"Estados Unidos"¬"Sin validar"¬"United States|Iowa|Eastern Iowa"
"Unite States"¬"California"¬"Berkeley"¬"Estados Unidos"¬"Berkeley"¬"Unite States|California|Berkeley"
"USA"¬"Arizona"¬"Phoenix/Tempe"¬"Estados Unidos"¬"Phoenix"¬"USA|Arizona|Phoenix/Tempe"
"United States"¬"South Carolina"¬"Clemson"¬"Estados Unidos"¬"Clemson"¬"United States|South Carolina|Clemson"
"Usa"¬"Ohio"¬"Cincinnati "¬"Estados Unidos"¬" Cincinnati"¬"Usa|Ohio|Cincinnati "
"US"¬"Alabama"¬"Birmingham "¬"Estados Unidos"¬"Birmingham"¬"US|Alabama|Birmingham "
"United States"¬"Washington"¬"Yakima"¬"Estados Unidos"¬"Yakima"¬"United States|Washington|Yakima"
"United States "¬"Maryland"¬"Baltimore"¬"Estados Unidos"¬" Baltimore"¬"United States |Maryland|Baltimore"
"USA"¬"Idaho"¬"Idaho  Falls "¬"Estados Unidos"¬"Sin validar"¬"USA|Idaho|Idaho  Falls "
"US"¬"Massachusetts"¬"Boston Area"¬"Estados Unidos"¬"Boston"¬"US|Massachusetts|Boston Area"
"United States "¬"Connecticut"¬"Hartford "¬"Estados Unidos"¬"Hartford "¬"United States |Connecticut|Hartford "
"United States"¬"New York"¬"Saranac Lake (it's a small town!)"¬"Estados Unidos"¬"Saranac Lake"¬"United States|New York|Saranac Lake (it's a small town!)"
"USA"¬"Iowa"¬"Small town"¬"Estados Unidos"¬"No determinada"¬"USA|Iowa|Small town"
"United States"¬"Florida"¬"Fort Pierce"¬"Estados Unidos"¬"Sin validar"¬"United States|Florida|Fort Pierce"
"USA "¬"Washington"¬"Redmond"¬"Estados Unidos"¬"Redmond"¬"USA |Washington|Redmond"
"USA"¬"North Carolina"¬"Burlington"¬"Estados Unidos"¬"Burlington"¬"USA|North Carolina|Burlington"
"US"¬"California"¬"Carmel"¬"Estados Unidos"¬"Carmel"¬"US|California|Carmel"
"USA"¬"West Virginia"¬"Morgantown "¬"Estados Unidos"¬"Morgantown "¬"USA|West Virginia|Morgantown "
"United States "¬"Oregon"¬"Salem"¬"Estados Unidos"¬"Salem"¬"United States |Oregon|Salem"
"USA"¬"Illinois"¬"Indian Head Park, IL"¬"Estados Unidos"¬"Indian Head Park"¬"USA|Illinois|Indian Head Park, IL"
"The United States"¬"New Jersey"¬"Lawrenceville"¬"Estados Unidos"¬"Lawrenceville"¬"The United States|New Jersey|Lawrenceville"
"United Sates"¬"Virginia"¬"Norfolk"¬"Estados Unidos"¬"Norfolk"¬"United Sates|Virginia|Norfolk"
"The US"¬"Texas"¬"San Antonio "¬"Estados Unidos"¬" San Antonio"¬"The US|Texas|San Antonio "
"USA"¬"Oklahoma"¬"Oklahoma City "¬"Estados Unidos"¬"Sin validar"¬"USA|Oklahoma|Oklahoma City "
"United States"¬"Illinois"¬" Chicago"¬"Estados Unidos"¬" Chicago"¬"United States|Illinois| Chicago"
"United States "¬"Pennsylvania"¬"Allentown"¬"Estados Unidos"¬"Allentown"¬"United States |Pennsylvania|Allentown"
"UK"¬¬"Isle of Wight"¬"Reino Unido"¬"Sin validar"¬"UK||Isle of Wight"
"USA"¬"Colorado"¬"Prefer not to answer"¬"Estados Unidos"¬"No determinada"¬"USA|Colorado|Prefer not to answer"
"US"¬"Pennsylvania"¬"Greencastle"¬"Estados Unidos"¬"Greencastle"¬"US|Pennsylvania|Greencastle"
"USA"¬"New York"¬"Dobbs ferry"¬"Estados Unidos"¬"Sin validar"¬"USA|New York|Dobbs ferry"
"USA"¬"Ohio"¬"Grove City (100% remote)"¬"Estados Unidos"¬"Grove City"¬"USA|Ohio|Grove City (100% remote)"
"US"¬"Massachusetts"¬"Springfield"¬"Estados Unidos"¬"Springfield"¬"US|Massachusetts|Springfield"
"United States"¬"California"¬"Pomona"¬"Estados Unidos"¬"Pomona"¬"United States|California|Pomona"
"United States"¬"Michigan"¬"Kentwood"¬"Estados Unidos"¬"Kentwood"¬"United States|Michigan|Kentwood"
"United States"¬"California"¬"Saint Helena "¬"Estados Unidos"¬"Sin validar"¬"United States|California|Saint Helena "
"USA"¬"Indiana"¬"Batesville"¬"Estados Unidos"¬"Batesville"¬"USA|Indiana|Batesville"
"USA"¬"Texas"¬"Dallas/Fort Worth"¬"Estados Unidos"¬"Dallas"¬"USA|Texas|Dallas/Fort Worth"
"United States"¬"Ohio"¬"Cuyahoga Falls"¬"Estados Unidos"¬"Sin validar"¬"United States|Ohio|Cuyahoga Falls"
"USA"¬"Washington"¬"Too Small"¬"Estados Unidos"¬"No determinada"¬"USA|Washington|Too Small"
"USA"¬"New York"¬"Thornwood "¬"Estados Unidos"¬"Thornwood "¬"USA|New York|Thornwood "
"US"¬"California"¬"San Mateo, CA"¬"Estados Unidos"¬"San Mateo"¬"US|California|San Mateo, CA"
"US"¬"Arizona"¬"Scottsdale"¬"Estados Unidos"¬"Scottsdale"¬"US|Arizona|Scottsdale"
"United States"¬"Montana"¬"Great Falls"¬"Estados Unidos"¬"Sin validar"¬"United States|Montana|Great Falls"
"Usa"¬"Connecticut"¬"N/a"¬"Estados Unidos"¬"No determinada"¬"Usa|Connecticut|N/a"
"US"¬"Oregon"¬"Salem"¬"Estados Unidos"¬"Salem"¬"US|Oregon|Salem"
"Usa"¬"Michigan"¬"Saginaw"¬"Estados Unidos"¬"Saginaw"¬"Usa|Michigan|Saginaw"
"United States of America"¬"Michigan"¬"Metro Detroit"¬"Estados Unidos"¬"Sin validar"¬"United States of America|Michigan|Metro Detroit"
"United States"¬"Utah"¬"Draper"¬"Estados Unidos"¬"Draper"¬"United States|Utah|Draper"
"USA"¬"Utah"¬"Draper"¬"Estados Unidos"¬"Draper"¬"USA|Utah|Draper"
"United States"¬"New Jersey"¬"Chatham"¬"Estados Unidos"¬"Chatham"¬"United States|New Jersey|Chatham"
"usa"¬"Connecticut"¬"Glastonbury"¬"Estados Unidos"¬"Glastonbury"¬"usa|Connecticut|Glastonbury"
"United States"¬"Massachusetts"¬"Worcester "¬"Estados Unidos"¬"Worcester "¬"United States|Massachusetts|Worcester "
"USA"¬"Washington"¬"Tumwater, WA"¬"Estados Unidos"¬"Tumwater"¬"USA|Washington|Tumwater, WA"
"United States"¬"Washington"¬"Kent"¬"Estados Unidos"¬"Kent"¬"United States|Washington|Kent"
"United States"¬"Tennessee"¬"Nashville "¬"Estados Unidos"¬"Nashville"¬"United States|Tennessee|Nashville "
"United States"¬"Kentucky"¬"Elizabethtown"¬"Estados Unidos"¬"Elizabethtown"¬"United States|Kentucky|Elizabethtown"
"US"¬"Virginia"¬"Woodbridge"¬"Estados Unidos"¬"Woodbridge"¬"US|Virginia|Woodbridge"
"United States "¬"California"¬"Irvine"¬"Estados Unidos"¬"Irvine"¬"United States |California|Irvine"
"USA"¬"Oregon"¬"La Grande "¬"Estados Unidos"¬"Sin validar"¬"USA|Oregon|La Grande "
"USA"¬"Washington"¬"Olympia, WA "¬"Estados Unidos"¬"Olympia"¬"USA|Washington|Olympia, WA "
"Australia"¬¬"Regional"¬"Australia"¬"Regional"¬"Australia||Regional"
"USA "¬"Texas"¬"Corrigen "¬"Estados Unidos"¬"Corrigen "¬"USA |Texas|Corrigen "
"USA"¬"Massachusetts"¬"Methuen"¬"Estados Unidos"¬"Methuen"¬"USA|Massachusetts|Methuen"
"US"¬"Michigan"¬"Detroit "¬"Estados Unidos"¬" Detroit"¬"US|Michigan|Detroit "
"United States "¬"Florida"¬"Orlando"¬"Estados Unidos"¬"Orlando"¬"United States |Florida|Orlando"
"U.S."¬"Arizona"¬"Tucson "¬"Estados Unidos"¬"Tucson"¬"U.S.|Arizona|Tucson "
"U.S"¬"New York"¬"New York"¬"Estados Unidos"¬" Nueva York"¬"U.S|New York|New York"
"US"¬"New York"¬"New York City Suburbs"¬"Estados Unidos"¬"Sin validar"¬"US|New York|New York City Suburbs"
"USA"¬"Michigan"¬"O"¬"Estados Unidos"¬"No determinada"¬"USA|Michigan|O"
"USA"¬"Texas"¬"Crowley "¬"Estados Unidos"¬"Crowley "¬"USA|Texas|Crowley "
"United Kingdom "¬¬"Oxford "¬"Reino Unido"¬"Oxford "¬"United Kingdom ||Oxford "
"Usa"¬"Indiana"¬"Ft wayne"¬"Estados Unidos"¬"Sin validar"¬"Usa|Indiana|Ft wayne"
"USA"¬"Michigan"¬"Remote - HQ is in DC"¬"Estados Unidos"¬"Washington D.C."¬"USA|Michigan|Remote - HQ is in DC"
"US"¬"Nevada, Oregon"¬"Las Vegas"¬"Estados Unidos"¬" Las Vegas"¬"US|Nevada, Oregon|Las Vegas"
"USA"¬"Virginia"¬"Chantilly"¬"Estados Unidos"¬"Chantilly"¬"USA|Virginia|Chantilly"
"US"¬"Massachusetts"¬"Watham"¬"Estados Unidos"¬"Watham"¬"US|Massachusetts|Watham"
"USA"¬"Pennsylvania"¬"Pennsylvania "¬"Estados Unidos"¬"Pennsylvania "¬"USA|Pennsylvania|Pennsylvania "
"USA"¬"New York"¬"Mount Vernon"¬"Estados Unidos"¬"Sin validar"¬"USA|New York|Mount Vernon"
"Germany"¬¬"Frankfurt area"¬"Alemania"¬"Sin validar"¬"Germany||Frankfurt area"
"Usa"¬"Mississippi"¬"Hattiesburg"¬"Estados Unidos"¬"Hattiesburg"¬"Usa|Mississippi|Hattiesburg"
"US"¬"Colorado"¬"Aurora"¬"Estados Unidos"¬"Aurora"¬"US|Colorado|Aurora"
"United States"¬"Montana"¬"Bozeman"¬"Estados Unidos"¬"Bozeman"¬"United States|Montana|Bozeman"
"China"¬¬"Shanghai"¬"China"¬" Shanghái"¬"China||Shanghai"
"US"¬"Oregon"¬"Ashland"¬"Estados Unidos"¬"Ashland"¬"US|Oregon|Ashland"
"United States"¬"Missouri"¬"Undisclosed"¬"Estados Unidos"¬"Undisclosed"¬"United States|Missouri|Undisclosed"
"United States"¬"Louisiana"¬"Alexandria"¬"Estados Unidos"¬" Alejandría"¬"United States|Louisiana|Alexandria"
"USA"¬"Massachusetts"¬"Boston Metro Area"¬"Estados Unidos"¬"Boston"¬"USA|Massachusetts|Boston Metro Area"
"US"¬"Texas"¬"Longview"¬"Estados Unidos"¬"Longview"¬"US|Texas|Longview"
"United States"¬"Virginia"¬"Lynchburg"¬"Estados Unidos"¬"Lynchburg"¬"United States|Virginia|Lynchburg"
"USA"¬"Tennessee"¬"Athens "¬"Estados Unidos"¬" Atenas"¬"USA|Tennessee|Athens "
"USA"¬"District of Columbia"¬"Denver - remote, company based in DC"¬"Estados Unidos"¬"Denver"¬"USA|District of Columbia|Denver - remote, company based in DC"
"United States of America"¬"Texas"¬"Katy"¬"Estados Unidos"¬"Katy"¬"United States of America|Texas|Katy"
"United States "¬"Pennsylvania"¬"King of Prussia "¬"Estados Unidos"¬"Sin validar"¬"United States |Pennsylvania|King of Prussia "
"USA"¬"Massachusetts"¬"West Bridgewater"¬"Estados Unidos"¬"Sin validar"¬"USA|Massachusetts|West Bridgewater"
"United State"¬"Colorado"¬"Denver"¬"Estados Unidos"¬" Denver"¬"United State|Colorado|Denver"
"USA"¬"Massachusetts"¬"Prefer not to say"¬"Estados Unidos"¬"No determinada"¬"USA|Massachusetts|Prefer not to say"
"united states "¬"Virginia"¬"woodbridge "¬"Estados Unidos"¬"woodbridge "¬"united states |Virginia|woodbridge "
"United States "¬"District of Columbia"¬"Washington "¬"Estados Unidos"¬" Washington D.C."¬"United States |District of Columbia|Washington "
"Usa"¬"Illinois"¬"Batavia"¬"Estados Unidos"¬"Batavia"¬"Usa|Illinois|Batavia"
"United States"¬"Georgia"¬"Dahlonega "¬"Estados Unidos"¬"Dahlonega "¬"United States|Georgia|Dahlonega "
"USA"¬¬"This would narrow things down too much, sorry!"¬"Estados Unidos"¬"No determinada"¬"USA||This would narrow things down too much, sorry!"
"Canada"¬¬"Airdrie"¬"Canadá"¬"Airdrie"¬"Canada||Airdrie"
"USA "¬"Michigan"¬"Suburban Deteoit "¬"Estados Unidos"¬"Sin validar"¬"USA |Michigan|Suburban Deteoit "
"United States "¬"Connecticut"¬"Stamford "¬"Estados Unidos"¬"Stamford "¬"United States |Connecticut|Stamford "
"US"¬"Tennessee"¬"Lebanon"¬"Estados Unidos"¬"Lebanon"¬"US|Tennessee|Lebanon"
"United States"¬"California"¬"Covina"¬"Estados Unidos"¬"Covina"¬"United States|California|Covina"
"The Netherlands "¬¬"Schiphol Rijk"¬"Países Bajos"¬"Sin validar"¬"The Netherlands ||Schiphol Rijk"
"United States"¬"Wisconsin"¬"Midsized city"¬"Estados Unidos"¬"Sin validar"¬"United States|Wisconsin|Midsized city"
